transaction_item_id,trans_id,item_id,item_price,quantity
24580,trans5645,02brln02,3.77,1
24581,trans5645,04gpip01,3.0,1
24582,trans5645,03guan01,4.0,1
24583,trans5645,05fry03,3.0,1
24584,trans5646,01cmch02,6.0,1
24585,trans5646,02crep02,5.0,1
24586,trans5646,03mgla03,6.5,1
24587,trans5646,04wtpe01,3.0,1
24588,trans5646,05fry01,2.0,1
24589,trans5647,01cmch02,6.0,1
24590,trans5647,02brln02,3.77,1
24591,trans5647,04wtpe02,3.25,1
24592,trans5647,03ciri01,4.0,1
24593,trans5647,05fry03,3.0,1
24594,trans5648,01cmch03,12.0,1
24595,trans5648,02crep02,5.0,1
24596,trans5648,04wtpe02,3.25,1
24598,trans5648,05fry03,3.0,2
24599,trans5649,01hmsw03,7.23,1
24600,trans5649,02brln02,3.77,1
24601,trans5649,03lucu03,6.5,1
24602,trans5649,05fry03,3.0,1
24603,trans5650,01hmgd02,4.5,1
24604,trans5650,02brln02,3.77,1
24605,trans5650,04ngpi02,3.25,1
24606,trans5650,05fry03,3.0,1
24607,trans5651,01hmsw02,4.6,1
24608,trans5651,01hmgd02,4.5,1
24609,trans5651,02brln02,3.77,1
24610,trans5651,02crep02,5.0,1
24611,trans5651,03mgla01,4.0,1
24612,trans5651,04gpip03,3.5,1
24613,trans5652,01hmsw03,7.23,1
24614,trans5652,02brln02,3.77,1
24615,trans5652,03mgla03,6.5,1
24616,trans5652,04ngpi01,3.0,1
24617,trans5653,01hmgd03,7.0,1
24618,trans5653,02crep02,5.0,1
24619,trans5653,04gpip01,3.0,1
24621,trans5654,02crep02,5.0,2
24622,trans5654,03srba01,3.5,1
24623,trans5654,03ciri02,5.5,1
24624,trans5654,05fry01,2.0,1
24625,trans5655,01avch03,8.62,1
24626,trans5655,01chich02,10.0,1
24627,trans5655,02crep02,5.0,1
24628,trans5655,03guan01,4.0,1
24629,trans5655,03lucu02,5.5,1
24630,trans5655,05fry02,2.5,1
24631,trans5656,01chich02,10.0,1
24632,trans5656,02crep02,5.0,1
24633,trans5656,03guan03,6.5,1
24634,trans5656,05fry01,2.0,1
24635,trans5657,01cmch02,6.0,1
24636,trans5657,01hmsw03,7.23,1
24637,trans5657,03srba03,6.0,1
24638,trans5657,04ngpp01,3.0,1
24639,trans5657,05fry02,2.5,1
24640,trans5658,01hmsw02,4.6,1
24641,trans5658,02crep02,5.0,1
24642,trans5658,04ngpp01,3.0,1
24643,trans5659,01avch02,5.0,1
24644,trans5659,02crep02,5.0,1
24645,trans5659,05fry02,2.5,1
24646,trans5660,01avch03,8.62,1
24647,trans5660,03guan03,6.5,1
24648,trans5661,01chich02,10.0,1
24649,trans5661,01hmgd02,4.5,1
24650,trans5661,02crep02,5.0,1
24651,trans5661,04gpip03,3.5,1
24652,trans5661,04ngpp02,3.25,1
24654,trans5661,05fry01,2.0,2
24655,trans5662,02brln02,3.77,1
24656,trans5662,03guan01,4.0,1
24657,trans5662,03lucu01,4.0,1
24658,trans5662,05fry03,3.0,1
24659,trans5663,02brln02,3.77,1
24660,trans5663,05fry02,2.5,1
24661,trans5664,01hmsw02,4.6,1
24662,trans5664,02brln02,3.77,1
24663,trans5664,04ngpp03,3.5,1
24665,trans5664,05fry01,2.0,2
24666,trans5665,01hmsw03,7.23,1
24667,trans5665,02crep02,5.0,1
24668,trans5665,02brln02,3.77,1
24669,trans5665,03ciri01,4.0,1
24670,trans5665,05fry02,2.5,1
24671,trans5666,01hmsw02,4.6,1
24672,trans5666,02crep02,5.0,1
24673,trans5667,01hmsw03,7.23,1
24674,trans5667,02crep02,5.0,1
24675,trans5667,04ngpi02,3.25,1
24676,trans5667,05fry03,3.0,1
24677,trans5668,02crep02,5.0,1
24678,trans5668,03mgla03,6.5,1
24679,trans5669,02crep02,5.0,1
24680,trans5669,03lucu02,5.5,1
24682,trans5669,05fry03,3.0,2
24683,trans5670,04gpip01,3.0,1
24684,trans5670,04wtpe03,3.5,1
24685,trans5670,05fry03,3.0,1
24686,trans5671,02brln02,3.77,1
24687,trans5671,02crep02,5.0,1
24689,trans5671,05fry02,2.5,2
24690,trans5672,01avch02,5.0,1
24691,trans5672,01cmch02,6.0,1
24692,trans5672,02crep02,5.0,1
24693,trans5672,05fry03,3.0,1
24694,trans5673,01hmgd03,7.0,1
24695,trans5673,01chich02,10.0,1
24696,trans5673,02crep02,5.0,1
24697,trans5673,05fry03,3.0,1
24698,trans5674,01hmgd03,7.0,1
24699,trans5674,02brln02,3.77,1
24700,trans5674,03lucu03,6.5,1
24701,trans5674,05fry01,2.0,1
24702,trans5674,05fry03,3.0,1
24703,trans5675,01hmsw02,4.6,1
24704,trans5675,03lucu01,4.0,1
24705,trans5675,03mgla01,4.0,1
24706,trans5675,05fry01,2.0,1
24707,trans5675,05fry02,2.5,1
24708,trans5676,01avch02,5.0,1
24709,trans5676,02crep02,5.0,1
24710,trans5676,04ngpp01,3.0,1
24711,trans5676,05fry02,2.5,1
24712,trans5677,02brln02,3.77,1
24713,trans5677,04gpip03,3.5,1
24714,trans5677,05fry01,2.0,1
24715,trans5678,01hmgd03,7.0,1
24716,trans5678,02crep02,5.0,1
24717,trans5678,03guan01,4.0,1
24718,trans5678,05fry02,2.5,1
24719,trans5679,01hmsw03,7.23,1
24720,trans5679,01chich02,10.0,1
24721,trans5679,02crep02,5.0,1
24722,trans5679,03ciri03,6.5,1
24723,trans5679,03lucu03,6.5,1
24724,trans5679,05fry03,3.0,1
24725,trans5680,01avch03,8.62,1
24726,trans5680,02crep02,5.0,1
24727,trans5680,04ngpp01,3.0,1
24729,trans5680,05fry03,3.0,2
24730,trans5681,01cmch02,6.0,1
24731,trans5681,02crep02,5.0,1
24732,trans5681,03ciri01,4.0,1
24733,trans5681,05fry03,3.0,1
24734,trans5682,01cmch03,12.0,1
24735,trans5682,01avch02,5.0,1
24736,trans5682,03mgla01,4.0,1
24737,trans5682,05fry01,2.0,1
24738,trans5683,01hmsw02,4.6,1
24740,trans5683,02brln02,3.77,2
24741,trans5683,04wtpe02,3.25,1
24742,trans5683,05fry01,2.0,1
24743,trans5684,02brln02,3.77,1
24744,trans5684,02crep02,5.0,1
24745,trans5684,04wtpe03,3.5,1
24746,trans5684,05fry01,2.0,1
24747,trans5685,01chich02,10.0,1
24748,trans5685,02brln02,3.77,1
24749,trans5685,03guan03,6.5,1
24750,trans5685,05fry03,3.0,1
24751,trans5686,01avch03,8.62,1
24752,trans5686,01avch02,5.0,1
24753,trans5686,03ciri01,4.0,1
24754,trans5686,03ciri03,6.5,1
24755,trans5687,01cmch03,12.0,1
24756,trans5687,02crep02,5.0,1
24757,trans5687,04ngpi03,3.5,1
24759,trans5687,05fry03,3.0,2
24760,trans5688,01chich02,10.0,1
24761,trans5688,03lucu01,4.0,1
24762,trans5688,05fry02,2.5,1
24763,trans5688,05fry01,2.0,1
24764,trans5689,01cmch03,12.0,1
24765,trans5689,02brln02,3.77,1
24766,trans5689,04ngpi01,3.0,1
24767,trans5690,01hmgd03,7.0,1
24768,trans5690,02crep02,5.0,1
24769,trans5690,04gpip02,3.25,1
24770,trans5691,01hmgd03,7.0,1
24771,trans5692,01hmsw03,7.23,1
24772,trans5692,03guan02,5.5,1
24773,trans5692,04ngpp01,3.0,1
24774,trans5692,05fry01,2.0,1
24775,trans5692,05fry03,3.0,1
24776,trans5693,02crep02,5.0,1
24777,trans5693,05fry01,2.0,1
24778,trans5694,01cmch03,12.0,1
24779,trans5694,01hmsw03,7.23,1
24780,trans5694,02brln02,3.77,1
24781,trans5694,04ngpp03,3.5,1
24782,trans5694,05fry03,3.0,1
24783,trans5695,02crep02,5.0,1
24784,trans5695,03lucu02,5.5,1
24785,trans5696,01cmch03,12.0,1
24786,trans5696,02brln02,3.77,1
24787,trans5696,03lucu02,5.5,1
24788,trans5697,02brln02,3.77,1
24789,trans5697,04wtpe01,3.0,1
24791,trans5697,05fry03,3.0,2
24792,trans5698,01hmsw02,4.6,1
24793,trans5698,02brln02,3.77,1
24794,trans5698,04ngpp02,3.25,1
24795,trans5698,05fry01,2.0,1
24796,trans5698,05fry02,2.5,1
24798,trans5699,02brln02,3.77,2
24799,trans5699,05fry03,3.0,1
24800,trans5700,01chich02,10.0,1
24801,trans5700,02crep02,5.0,1
24802,trans5700,03srba01,3.5,1
24803,trans5700,05fry02,2.5,1
24804,trans5701,01cmch02,6.0,1
24805,trans5701,02crep02,5.0,1
24806,trans5701,04gpip03,3.5,1
24807,trans5701,05fry03,3.0,1
24808,trans5702,01avch02,5.0,1
24809,trans5702,02brln02,3.77,1
24810,trans5702,02crep02,5.0,1
24811,trans5702,03guan03,6.5,1
24812,trans5702,05fry03,3.0,1
24813,trans5703,04wtpe01,3.0,1
24814,trans5703,05fry01,2.0,1
24815,trans5704,01avch02,5.0,1
24817,trans5704,02brln02,3.77,2
24818,trans5704,03lucu01,4.0,1
24819,trans5704,05fry03,3.0,1
24820,trans5705,02brln02,3.77,1
24821,trans5705,03guan01,4.0,1
24822,trans5705,04ngpp01,3.0,1
24823,trans5705,05fry03,3.0,1
24824,trans5706,01chich02,10.0,1
24826,trans5706,02brln02,3.77,2
24827,trans5706,05fry03,3.0,1
24828,trans5707,01hmsw02,4.6,1
24829,trans5707,02crep02,5.0,1
24830,trans5708,01hmsw03,7.23,1
24831,trans5708,01chich02,10.0,1
24832,trans5708,02crep02,5.0,1
24833,trans5708,04ngpi02,3.25,1
24834,trans5708,05fry03,3.0,1
24835,trans5709,02brln02,3.77,1
24836,trans5709,03srba01,3.5,1
24837,trans5709,03guan02,5.5,1
24839,trans5709,05fry01,2.0,2
24840,trans5710,02crep02,5.0,1
24841,trans5710,03ciri01,4.0,1
24842,trans5710,03ciri02,5.5,1
24843,trans5710,05fry03,3.0,1
24844,trans5711,01hmgd02,4.5,1
24845,trans5711,02brln02,3.77,1
24846,trans5711,04wtpe01,3.0,1
24847,trans5711,05fry02,2.5,1
24848,trans5712,01hmsw02,4.6,1
24849,trans5712,01cmch02,6.0,1
24850,trans5712,02crep02,5.0,1
24851,trans5712,03srba02,5.0,1
24852,trans5713,01hmsw02,4.6,1
24853,trans5713,02brln02,3.77,1
24854,trans5713,04ngpp02,3.25,1
24855,trans5713,05fry03,3.0,1
24856,trans5714,01hmsw02,4.6,1
24857,trans5714,02brln02,3.77,1
24858,trans5714,03srba03,6.0,1
24859,trans5714,05fry02,2.5,1
24860,trans5715,02brln02,3.77,1
24861,trans5715,03srba01,3.5,1
24862,trans5715,05fry01,2.0,1
24863,trans5716,01avch02,5.0,1
24864,trans5716,01hmgd02,4.5,1
24865,trans5716,02brln02,3.77,1
24866,trans5716,03guan01,4.0,1
24867,trans5716,04gpip03,3.5,1
24868,trans5716,05fry03,3.0,1
24869,trans5717,01hmsw03,7.23,1
24870,trans5717,01cmch02,6.0,1
24871,trans5717,02brln02,3.77,1
24872,trans5717,03ciri03,6.5,1
24873,trans5717,04gpip01,3.0,1
24874,trans5717,05fry02,2.5,1
24875,trans5718,01hmsw03,7.23,1
24876,trans5718,01cmch02,6.0,1
24878,trans5718,02brln02,3.77,2
24879,trans5718,05fry01,2.0,1
24880,trans5719,01hmgd03,7.0,1
24881,trans5719,01avch03,8.62,1
24882,trans5719,02brln02,3.77,1
24883,trans5719,04wtpe02,3.25,1
24884,trans5719,05fry02,2.5,1
24885,trans5720,01hmsw02,4.6,1
24886,trans5720,01cmch02,6.0,1
24887,trans5720,02brln02,3.77,1
24888,trans5720,02crep02,5.0,1
24889,trans5720,04ngpi02,3.25,1
24890,trans5720,03mgla01,4.0,1
24891,trans5720,05fry03,3.0,1
24892,trans5721,02brln02,3.77,1
24893,trans5721,04gpip02,3.25,1
24894,trans5721,04ngpp01,3.0,1
24895,trans5721,05fry03,3.0,1
24896,trans5722,01chich02,10.0,1
24897,trans5722,04wtpe03,3.5,1
24898,trans5722,05fry03,3.0,1
24899,trans5722,05fry02,2.5,1
24900,trans5723,01chich02,10.0,1
24901,trans5723,02crep02,5.0,1
24902,trans5723,02brln02,3.77,1
24903,trans5723,04wtpe01,3.0,1
24904,trans5723,04ngpp02,3.25,1
24905,trans5723,05fry02,2.5,1
24906,trans5723,05fry03,3.0,1
24907,trans5724,01avch03,8.62,1
24908,trans5724,02crep02,5.0,1
24909,trans5724,03ciri02,5.5,1
24910,trans5724,03guan03,6.5,1
24911,trans5724,05fry01,2.0,1
24912,trans5725,01hmgd02,4.5,1
24914,trans5725,02brln02,3.77,2
24915,trans5725,05fry03,3.0,1
24916,trans5726,01hmsw03,7.23,1
24917,trans5726,01hmgd03,7.0,1
24918,trans5726,02brln02,3.77,1
24919,trans5726,03mgla01,4.0,1
24920,trans5726,05fry01,2.0,1
24921,trans5727,01avch03,8.62,1
24922,trans5727,01chich02,10.0,1
24923,trans5727,02crep02,5.0,1
24924,trans5727,03guan02,5.5,1
24925,trans5728,01cmch03,12.0,1
24926,trans5728,04ngpp02,3.25,1
24927,trans5728,05fry02,2.5,1
24928,trans5729,02brln02,3.77,1
24929,trans5729,02crep02,5.0,1
24930,trans5729,03mgla02,5.5,1
24931,trans5729,04gpip02,3.25,1
24932,trans5729,05fry02,2.5,1
24933,trans5730,01hmsw03,7.23,1
24934,trans5730,02crep02,5.0,1
24935,trans5730,05fry01,2.0,1
24936,trans5731,01cmch02,6.0,1
24937,trans5731,03ciri02,5.5,1
24938,trans5731,05fry03,3.0,1
24939,trans5731,05fry01,2.0,1
24940,trans5732,01avch02,5.0,1
24941,trans5732,01hmsw02,4.6,1
24942,trans5732,02crep02,5.0,1
24943,trans5732,03mgla03,6.5,1
24944,trans5733,01avch03,8.62,1
24945,trans5733,01hmsw03,7.23,1
24946,trans5733,02crep02,5.0,1
24947,trans5733,02brln02,3.77,1
24948,trans5733,03lucu02,5.5,1
24949,trans5733,05fry03,3.0,1
24950,trans5734,02crep02,5.0,1
24951,trans5734,03guan01,4.0,1
24952,trans5734,05fry01,2.0,1
24953,trans5735,01cmch02,6.0,1
24954,trans5735,02crep02,5.0,1
24955,trans5735,04ngpp03,3.5,1
24956,trans5736,01cmch02,6.0,1
24957,trans5736,02crep02,5.0,1
24958,trans5736,03mgla03,6.5,1
24959,trans5736,05fry02,2.5,1
24960,trans5737,01hmgd02,4.5,1
24961,trans5737,01avch02,5.0,1
24962,trans5737,02brln02,3.77,1
24963,trans5738,01avch02,5.0,1
24964,trans5738,02crep02,5.0,1
24966,trans5738,03mgla03,6.5,2
24967,trans5738,05fry02,2.5,1
24968,trans5738,05fry03,3.0,1
24969,trans5739,01hmsw02,4.6,1
24971,trans5739,02crep02,5.0,2
24972,trans5739,05fry02,2.5,1
24973,trans5740,01hmsw03,7.23,1
24974,trans5740,02crep02,5.0,1
24976,trans5740,04ngpi01,3.0,2
24977,trans5740,05fry01,2.0,1
24978,trans5741,01avch02,5.0,1
24979,trans5741,02brln02,3.77,1
24980,trans5741,02crep02,5.0,1
24981,trans5741,03guan02,5.5,1
24982,trans5742,01hmgd03,7.0,1
24983,trans5742,02crep02,5.0,1
24984,trans5742,02brln02,3.77,1
24985,trans5742,03mgla01,4.0,1
24986,trans5742,05fry01,2.0,1
24987,trans5742,05fry02,2.5,1
24988,trans5743,01avch02,5.0,1
24989,trans5744,01hmgd03,7.0,1
24990,trans5744,02crep02,5.0,1
24991,trans5744,03srba03,6.0,1
24992,trans5744,04ngpi03,3.5,1
24993,trans5744,05fry03,3.0,1
24994,trans5745,01cmch03,12.0,1
24995,trans5745,02brln02,3.77,1
24996,trans5745,03srba01,3.5,1
24997,trans5746,01hmgd03,7.0,1
24999,trans5746,02crep02,5.0,2
25000,trans5746,03lucu01,4.0,1
25001,trans5746,05fry02,2.5,1
25002,trans5747,01hmgd02,4.5,1
25003,trans5747,02crep02,5.0,1
25004,trans5747,03ciri01,4.0,1
25005,trans5748,01avch02,5.0,1
25006,trans5748,02crep02,5.0,1
25007,trans5748,02brln02,3.77,1
25008,trans5748,03lucu03,6.5,1
25009,trans5748,03guan02,5.5,1
25010,trans5748,05fry02,2.5,1
25011,trans5749,01avch02,5.0,1
25012,trans5749,02brln02,3.77,1
25013,trans5749,04ngpp02,3.25,1
25014,trans5749,03ciri03,6.5,1
25015,trans5749,05fry01,2.0,1
25016,trans5750,01hmgd03,7.0,1
25017,trans5750,02crep02,5.0,1
25018,trans5750,02brln02,3.77,1
25019,trans5750,04ngpi01,3.0,1
25020,trans5750,05fry01,2.0,1
25021,trans5751,01avch03,8.62,1
25022,trans5751,02crep02,5.0,1
25023,trans5751,05fry03,3.0,1
25024,trans5752,01chich02,10.0,1
25025,trans5752,01cmch03,12.0,1
25027,trans5752,02brln02,3.77,2
25028,trans5752,05fry01,2.0,1
25029,trans5753,01hmsw02,4.6,1
25030,trans5753,01avch02,5.0,1
25031,trans5753,03guan03,6.5,1
25032,trans5753,05fry03,3.0,1
25033,trans5754,01hmsw02,4.6,1
25034,trans5754,02brln02,3.77,1
25035,trans5754,03guan03,6.5,1
25036,trans5754,04ngpp01,3.0,1
25037,trans5754,05fry03,3.0,1
25038,trans5755,01avch03,8.62,1
25039,trans5755,02crep02,5.0,1
25040,trans5755,03mgla01,4.0,1
25041,trans5755,05fry03,3.0,1
25042,trans5756,01hmsw03,7.23,1
25043,trans5756,01avch02,5.0,1
25045,trans5756,02crep02,5.0,2
25046,trans5756,04ngpp01,3.0,1
25047,trans5757,01cmch03,12.0,1
25048,trans5757,01hmgd02,4.5,1
25050,trans5757,02crep02,5.0,2
25051,trans5757,05fry01,2.0,1
25052,trans5758,02brln02,3.77,1
25053,trans5758,02crep02,5.0,1
25054,trans5758,04wtpe01,3.0,1
25055,trans5759,01hmsw03,7.23,1
25056,trans5759,02crep02,5.0,1
25057,trans5759,04wtpe03,3.5,1
25058,trans5759,05fry03,3.0,1
25059,trans5759,05fry01,2.0,1
25060,trans5760,01hmgd02,4.5,1
25061,trans5760,05fry01,2.0,1
25062,trans5761,01chich02,10.0,1
25063,trans5761,02brln02,3.77,1
25064,trans5761,03lucu02,5.5,1
25065,trans5761,04ngpp01,3.0,1
25066,trans5761,05fry02,2.5,1
25067,trans5762,01hmgd03,7.0,1
25068,trans5762,01hmgd02,4.5,1
25069,trans5762,02crep02,5.0,1
25070,trans5762,03guan03,6.5,1
25071,trans5762,05fry02,2.5,1
25073,trans5763,02crep02,5.0,2
25074,trans5763,04gpip02,3.25,1
25075,trans5763,03srba02,5.0,1
25076,trans5763,05fry03,3.0,1
25077,trans5764,02crep02,5.0,1
25078,trans5764,03lucu01,4.0,1
25079,trans5764,05fry03,3.0,1
25080,trans5765,02brln02,3.77,1
25081,trans5765,02crep02,5.0,1
25082,trans5765,03lucu03,6.5,1
25083,trans5765,03lucu02,5.5,1
25084,trans5765,05fry01,2.0,1
25085,trans5766,01chich02,10.0,1
25086,trans5766,01avch03,8.62,1
25087,trans5766,02brln02,3.77,1
25088,trans5766,04gpip02,3.25,1
25090,trans5766,05fry03,3.0,2
25091,trans5767,01hmgd02,4.5,1
25092,trans5767,02brln02,3.77,1
25093,trans5767,02crep02,5.0,1
25094,trans5767,04ngpp02,3.25,1
25095,trans5767,04ngpi02,3.25,1
25096,trans5768,01hmsw02,4.6,1
25097,trans5768,02brln02,3.77,1
25098,trans5768,02crep02,5.0,1
25099,trans5768,03lucu01,4.0,1
25100,trans5768,03guan01,4.0,1
25102,trans5768,05fry02,2.5,2
25103,trans5769,01avch03,8.62,1
25104,trans5769,02brln02,3.77,1
25105,trans5769,03ciri02,5.5,1
25106,trans5769,05fry02,2.5,1
25107,trans5770,01chich02,10.0,1
25108,trans5770,02crep02,5.0,1
25109,trans5770,04ngpp03,3.5,1
25110,trans5770,05fry02,2.5,1
25111,trans5771,01cmch02,6.0,1
25112,trans5771,01hmsw03,7.23,1
25113,trans5771,02brln02,3.77,1
25114,trans5771,05fry01,2.0,1
25115,trans5772,01hmsw02,4.6,1
25116,trans5772,01hmsw03,7.23,1
25117,trans5772,02crep02,5.0,1
25118,trans5772,02brln02,3.77,1
25119,trans5772,05fry01,2.0,1
25120,trans5773,01hmgd03,7.0,1
25121,trans5773,01hmsw02,4.6,1
25122,trans5773,05fry01,2.0,1
25123,trans5774,01hmsw02,4.6,1
25124,trans5774,01avch03,8.62,1
25125,trans5774,02crep02,5.0,1
25126,trans5774,04gpip02,3.25,1
25127,trans5774,05fry02,2.5,1
25128,trans5775,01avch02,5.0,1
25129,trans5775,01chich02,10.0,1
25130,trans5775,02crep02,5.0,1
25131,trans5775,03srba03,6.0,1
25132,trans5775,03ciri03,6.5,1
25133,trans5775,05fry03,3.0,1
25134,trans5776,01avch03,8.62,1
25135,trans5776,02brln02,3.77,1
25136,trans5776,04ngpp01,3.0,1
25137,trans5776,05fry03,3.0,1
25138,trans5777,01avch03,8.62,1
25139,trans5777,03lucu03,6.5,1
25140,trans5778,01avch03,8.62,1
25141,trans5778,01cmch02,6.0,1
25142,trans5778,02brln02,3.77,1
25143,trans5778,02crep02,5.0,1
25144,trans5778,03mgla02,5.5,1
25145,trans5778,05fry01,2.0,1
25146,trans5779,01avch02,5.0,1
25147,trans5779,01hmgd02,4.5,1
25148,trans5779,02brln02,3.77,1
25149,trans5779,02crep02,5.0,1
25150,trans5779,05fry02,2.5,1
25151,trans5780,01avch03,8.62,1
25152,trans5780,02brln02,3.77,1
25153,trans5780,03mgla03,6.5,1
25154,trans5780,05fry03,3.0,1
25155,trans5781,01cmch02,6.0,1
25156,trans5781,02crep02,5.0,1
25157,trans5781,03lucu02,5.5,1
25158,trans5781,04ngpp03,3.5,1
25159,trans5781,05fry01,2.0,1
25160,trans5782,04wtpe01,3.0,1
25161,trans5782,05fry02,2.5,1
25162,trans5783,01hmsw03,7.23,1
25164,trans5783,02brln02,3.77,2
25165,trans5783,05fry03,3.0,1
25166,trans5784,04ngpp02,3.25,1
25167,trans5784,05fry01,2.0,1
25168,trans5785,01hmsw03,7.23,1
25169,trans5785,01hmgd02,4.5,1
25170,trans5785,02brln02,3.77,1
25171,trans5785,05fry02,2.5,1
25172,trans5786,01avch03,8.62,1
25173,trans5786,02crep02,5.0,1
25174,trans5786,02brln02,3.77,1
25176,trans5786,05fry02,2.5,2
25177,trans5787,01chich02,10.0,1
25178,trans5787,03ciri02,5.5,1
25180,trans5787,05fry01,2.0,2
25181,trans5788,01hmgd03,7.0,1
25182,trans5788,01avch02,5.0,1
25183,trans5788,02crep02,5.0,1
25184,trans5788,05fry03,3.0,1
25185,trans5789,02crep02,5.0,1
25186,trans5789,05fry03,3.0,1
25187,trans5790,02crep02,5.0,1
25188,trans5790,04ngpp01,3.0,1
25189,trans5790,05fry03,3.0,1
25190,trans5791,01chich02,10.0,1
25191,trans5791,02brln02,3.77,1
25193,trans5791,05fry03,3.0,2
25194,trans5792,02brln02,3.77,1
25195,trans5792,02crep02,5.0,1
25197,trans5792,03ciri01,4.0,2
25198,trans5792,05fry03,3.0,1
25199,trans5792,05fry02,2.5,1
25200,trans5793,02brln02,3.77,1
25201,trans5793,04wtpe01,3.0,1
25202,trans5793,05fry02,2.5,1
25203,trans5793,05fry03,3.0,1
25204,trans5794,01chich02,10.0,1
25205,trans5794,03srba03,6.0,1
25206,trans5794,05fry01,2.0,1
25207,trans5794,05fry03,3.0,1
25208,trans5795,01hmsw02,4.6,1
25209,trans5795,02brln02,3.77,1
25210,trans5795,02crep02,5.0,1
25211,trans5795,03lucu02,5.5,1
25212,trans5795,05fry01,2.0,1
25213,trans5795,05fry03,3.0,1
25214,trans5796,01cmch02,6.0,1
25215,trans5796,01hmgd03,7.0,1
25216,trans5796,02crep02,5.0,1
25217,trans5796,04wtpe01,3.0,1
25218,trans5796,05fry01,2.0,1
25219,trans5797,01cmch02,6.0,1
25220,trans5797,02crep02,5.0,1
25221,trans5797,04gpip01,3.0,1
25222,trans5797,05fry02,2.5,1
25223,trans5798,01hmgd03,7.0,1
25224,trans5798,02brln02,3.77,1
25225,trans5798,03guan01,4.0,1
25226,trans5798,05fry01,2.0,1
25227,trans5799,02brln02,3.77,1
25228,trans5799,03srba03,6.0,1
25230,trans5800,01hmsw02,4.6,2
25232,trans5800,02brln02,3.77,2
25233,trans5800,03srba03,6.0,1
25234,trans5800,04wtpe02,3.25,1
25235,trans5801,02brln02,3.77,1
25236,trans5801,05fry01,2.0,1
25237,trans5802,02brln02,3.77,1
25238,trans5802,04ngpi01,3.0,1
25239,trans5802,05fry03,3.0,1
25240,trans5803,01avch02,5.0,1
25241,trans5803,02crep02,5.0,1
25242,trans5803,04wtpe01,3.0,1
25243,trans5803,05fry03,3.0,1
25245,trans5804,01hmsw02,4.6,2
25246,trans5804,02crep02,5.0,1
25247,trans5804,05fry03,3.0,1
25248,trans5805,01cmch03,12.0,1
25249,trans5805,01avch03,8.62,1
25250,trans5805,02brln02,3.77,1
25251,trans5805,02crep02,5.0,1
25253,trans5805,05fry03,3.0,2
25254,trans5806,02crep02,5.0,1
25255,trans5806,03ciri01,4.0,1
25256,trans5806,04gpip03,3.5,1
25258,trans5806,05fry03,3.0,2
25259,trans5807,01hmsw03,7.23,1
25260,trans5807,02crep02,5.0,1
25261,trans5807,03ciri03,6.5,1
25262,trans5807,05fry03,3.0,1
25263,trans5808,01cmch03,12.0,1
25264,trans5808,02crep02,5.0,1
25265,trans5808,05fry01,2.0,1
25266,trans5809,01avch03,8.62,1
25267,trans5809,01avch02,5.0,1
25269,trans5809,02crep02,5.0,2
25270,trans5809,03guan03,6.5,1
25271,trans5809,05fry01,2.0,1
25272,trans5810,01cmch03,12.0,1
25273,trans5810,02brln02,3.77,1
25274,trans5810,04ngpp01,3.0,1
25275,trans5810,05fry03,3.0,1
25276,trans5811,01hmsw02,4.6,1
25277,trans5811,02crep02,5.0,1
25278,trans5811,03lucu01,4.0,1
25279,trans5811,04wtpe01,3.0,1
25280,trans5811,05fry02,2.5,1
25281,trans5811,05fry03,3.0,1
25282,trans5812,01hmsw03,7.23,1
25283,trans5812,01hmgd03,7.0,1
25284,trans5812,02brln02,3.77,1
25285,trans5812,02crep02,5.0,1
25286,trans5812,03mgla01,4.0,1
25287,trans5812,04ngpp02,3.25,1
25288,trans5812,05fry01,2.0,1
25289,trans5812,05fry03,3.0,1
25290,trans5813,01avch02,5.0,1
25291,trans5813,02crep02,5.0,1
25292,trans5813,03guan02,5.5,1
25293,trans5813,04wtpe03,3.5,1
25294,trans5813,05fry02,2.5,1
25295,trans5814,01cmch03,12.0,1
25296,trans5814,01hmgd02,4.5,1
25297,trans5814,02brln02,3.77,1
25298,trans5814,03ciri02,5.5,1
25299,trans5814,03lucu03,6.5,1
25300,trans5814,05fry01,2.0,1
25301,trans5815,01hmgd03,7.0,1
25302,trans5815,01chich02,10.0,1
25304,trans5815,02brln02,3.77,2
25305,trans5815,05fry01,2.0,1
25306,trans5815,05fry02,2.5,1
25307,trans5816,01hmsw03,7.23,1
25308,trans5816,01chich02,10.0,1
25309,trans5816,02crep02,5.0,1
25310,trans5816,04gpip03,3.5,1
25312,trans5816,05fry03,3.0,2
25313,trans5817,01cmch02,6.0,1
25314,trans5817,02brln02,3.77,1
25315,trans5817,04ngpp03,3.5,1
25316,trans5818,01hmgd03,7.0,1
25317,trans5818,02brln02,3.77,1
25318,trans5818,02crep02,5.0,1
25319,trans5818,03lucu03,6.5,1
25320,trans5818,05fry03,3.0,1
25321,trans5819,02crep02,5.0,1
25322,trans5819,04ngpi03,3.5,1
25323,trans5819,04wtpe02,3.25,1
25324,trans5819,05fry02,2.5,1
25325,trans5819,05fry03,3.0,1
25326,trans5820,01chich02,10.0,1
25327,trans5820,02crep02,5.0,1
25328,trans5820,03srba01,3.5,1
25329,trans5820,04ngpp01,3.0,1
25330,trans5821,01avch03,8.62,1
25331,trans5821,01hmgd03,7.0,1
